City,Country,Date,Temperature,Latitude,Longitude,Humidity,Cloudiness,Wind Speed
kalmunai,ZA,1627325275,70.16,-33.5907,22.2014,32,72,15.68
kalmunai,PF,1627325276,80.62,-17.7333,-149.15,76,20,9.33
kalmunai,PT,1627325276,70.36,40.1629,-8.3327,63,0,6.78
kalmunai,MR,1627325276,108.77,20.5169,-13.0499,6,0,4.83
kalmunai,CN,1627325277,69.89,41.24,119.4011,97,61,4.27
kalmunai,IN,1627325277,70.86,24.0167,92.9,99,100,0.94
kalmunai,RU,1627325278,49.62,66.7697,123.3711,85,15,11.81
kalmunai,IN,1627325278,80.69,8.1333,77.3,86,100,12.93
kalmunai,CN,1627325279,76.6,32.4586,114.0486,93,73,6.82
kalmunai,ML,1627325279,104.18,18.9048,-3.5265,20,10,6.13
kalmunai,CN,1627325279,76.23,29.7022,107.3919,88,4,2.64
kalmunai,NZ,1627325280,37.72,-45.4167,167.7167,91,26,1.92
kalmunai,CA,1627324989,77.38,50.1001,-91.917,43,90,10.36
kalmunai,NA,1627325280,54.88,-17.9333,19.7667,37,5,7.02
kalmunai,PT,1627325280,74.75,38.7333,-27.0667,88,75,11.18
kalmunai,AU,1627325105,54.34,-34.7333,135.8667,50,22,18.57
kalmunai,NO,1627325281,66.16,63.7256,8.834,77,13,9.89
kalmunai,PE,1627325281,71.02,-13.7,-76.2167,68,0,6.91
kalmunai,IN,1627325281,83.05,27.4,74.5667,79,100,13.04
kalmunai,IN,1627325282,83.01,24.7553,71.7722,77,100,18.23
kalmunai,KZ,1627325282,57.2,51.7433,71.7122,51,0,7.49
kalmunai,NP,1627325283,64.8,29.2747,82.1838,98,100,2.13
kalmunai,RU,1627325283,65.57,50.7214,136.6319,99,100,3.02
kalmunai,TH,1627325283,78.71,6.8662,101.3689,86,60,9.55
kalmunai,ES,1627325284,79.84,37.5751,-6.7543,40,0,6.06
kalmunai,RU,1627325284,47.39,65.75,150.85,61,61,10.76
kalmunai,BR,1627325285,95.16,-4.2761,-55.9836,46,40,5.75
kalmunai,CL,1627325285,60.53,-29.9533,-71.3436,72,20,13.8
kalmunai,PE,1627325285,57.58,-14.48,-70.6411,18,3,14.09
kalmunai,MR,1627325286,76.93,18.0858,-15.9785,76,52,16.98
kalmunai,RU,1627325286,59.52,54.3419,101.5036,75,100,6.15
kalmunai,ZA,1627325286,69.1,-33.918,25.5701,76,100,3.44
kalmunai,CN,1627325138,64.69,40.8106,111.6522,82,40,6.71
kalmunai,TH,1627325287,82.62,8.0,98.25,83,20,12.66
kalmunai,US,1627325287,81.41,45.6573,-68.7098,55,75,5.75
kalmunai,CL,1627325156,54.32,-35.3333,-72.4167,62,0,10.8
kalmunai,AR,1627325288,66.2,-26.8241,-65.2226,39,20,8.05
kalmunai,US,1627325270,91.9,37.2153,-93.2982,67,40,4.0
kalmunai,GA,1627325288,71.19,-2.65,10.0,88,47,8.77
kalmunai,NO,1627325288,46.15,70.9821,25.9704,87,20,5.75
kalmunai,CA,1627325289,69.8,48.6499,-53.1147,76,42,13.91
kalmunai,ES,1627325289,72.01,42.3394,-3.7079,43,0,11.5
kalmunai,IR,1627325289,102.54,27.2025,60.6848,9,0,4.61
kalmunai,US,1627325086,88.48,40.5187,-78.3947,40,0,4.0
kalmunai,EG,1627325290,88.68,30.6713,31.588,63,0,8.39
kalmunai,US,1627325290,90.43,39.447,-86.1758,46,0,7.11
kalmunai,CF,1627325290,68.81,8.4109,20.6473,99,100,0.63
kalmunai,US,1627325204,96.22,38.8876,-76.5119,67,100,1.99
kalmunai,US,1627325291,86.7,42.2506,-75.833,47,40,4.0
kalmunai,NZ,1627325291,51.91,-43.5333,172.6333,82,90,10.0
kalmunai,KZ,1627325292,72.36,47.8043,67.7144,27,0,14.0
kalmunai,ID,1627325292,79.59,5.1801,97.1507,85,92,2.71
kalmunai,RU,1627325292,57.07,55.2199,56.1353,55,76,2.93
kalmunai,SV,1627325293,91.06,13.4833,-88.1833,68,0,2.3
kalmunai,LY,1627325293,79.11,31.7561,25.0865,65,0,7.61
kalmunai,MZ,1627325293,63.37,-17.8786,36.8883,84,60,5.86
kalmunai,CA,1627325294,65.23,51.226,-58.6502,70,100,13.09
kalmunai,MN,1627325294,64.4,48.0056,91.6419,62,4,2.89
kalmunai,US,1627325285,69.35,34.7333,-120.0343,53,1,5.75
kalmunai,RU,1627325295,59.92,54.8318,99.1328,77,62,2.21
kalmunai,RU,1627325295,49.57,64.5232,34.7668,68,100,2.73
kalmunai,BR,1627325295,94.75,-20.4711,-55.7872,21,1,10.11
kalmunai,CA,1627325221,69.39,58.8053,-122.7002,52,20,5.75
kalmunai,MX,1627325296,76.42,30.85,-116.0667,69,19,8.59
kalmunai,US,1627324854,91.56,36.7417,-88.6367,73,75,6.76
kalmunai,BO,1627325296,99.27,-16.3667,-58.4,20,47,7.7
kalmunai,MX,1627325296,93.52,31.85,-112.8333,37,3,5.03
kalmunai,AU,1627325297,58.87,-13.8483,136.4192,94,75,3.44
kalmunai,GL,1627325297,51.46,60.1432,-45.2371,70,21,9.93
kalmunai,MG,1627325297,77.02,-15.7167,46.3167,47,20,8.05
kalmunai,CA,1627325298,49.95,60.7522,-137.5108,87,100,3.44
kalmunai,RU,1627325298,72.36,49.3145,43.0584,42,4,9.26
kalmunai,RU,1627325298,51.93,65.6118,72.6842,64,77,5.37
kalmunai,ID,1627325299,65.73,-3.4667,102.5333,86,4,2.44
kalmunai,RU,1627325299,47.23,66.8333,70.8333,82,13,6.46
kalmunai,US,1627325204,66.09,64.8378,-147.7164,71,75,3.0
kalmunai,CA,1627325299,69.8,46.2367,-60.2177,88,97,7.0
kalmunai,DE,1627325300,72.72,50.65,11.3667,80,76,4.76
kalmunai,PK,1627325300,93.06,35.9221,74.3087,41,0,1.25
kalmunai,RU,1627325300,56.73,49.9333,116.8667,91,89,5.03
kalmunai,GL,1627325300,62.89,66.9395,-53.6735,54,100,13.11
kalmunai,PG,1627325301,72.72,-4.2365,142.8448,98,89,1.74
kalmunai,CN,1627325301,84.54,41.7597,86.1469,26,0,12.97
kalmunai,RU,1627325301,61.9,54.7183,135.315,74,100,3.71
kalmunai,BR,1627325154,76.44,-10.4056,-36.4344,85,5,11.72
kalmunai,US,1627325302,83.28,32.9912,-117.2711,86,90,1.01
kalmunai,HR,1627325302,83.01,44.1197,15.2422,54,20,10.36
kalmunai,UZ,1627325303,93.4,40.1333,63.45,19,0,21.99
kalmunai,PE,1627325303,70.36,-10.0681,-78.1522,72,20,13.78
kalmunai,BR,1627325303,75.06,-17.3411,-39.2208,69,14,8.1
kalmunai,CU,1627325304,88.02,20.3433,-77.1167,61,80,6.17
kalmunai,RU,1627325304,53.89,61.3614,63.5842,78,70,4.29
kalmunai,BR,1627325304,78.91,-19.7625,-44.3139,24,0,2.84
kalmunai,BR,1627325305,78.44,-27.3592,-53.3944,43,100,6.89
kalmunai,IN,1627325305,79.95,11.4983,78.6497,74,100,7.38
kalmunai,RU,1627325305,44.56,65.5833,-171.0,99,100,3.42
kalmunai,ID,1627325305,78.89,-0.8667,134.0833,74,99,2.44
kalmunai,TZ,1627325306,71.04,-10.0,39.7167,74,10,4.81
kalmunai,US,1627325306,97.29,28.6653,-80.8448,57,86,11.25
kalmunai,RU,1627325307,63.79,69.4865,88.3972,86,100,3.13
kalmunai,KZ,1627325307,70.95,48.5872,57.1869,28,0,13.02
kalmunai,ID,1627325307,68.29,-5.3582,104.9744,94,5,1.72
kalmunai,CL,1627325307,56.89,-27.3667,-70.3333,32,0,7.4
kalmunai,UG,1627325308,68.59,3.2783,32.8867,78,100,4.18
kalmunai,FR,1627325090,67.75,50.293,2.7819,85,79,7.63
kalmunai,AU,1627325308,47.79,-28.8667,153.5667,93,0,0.0
kalmunai,CA,1627325017,83.03,43.7501,-81.7165,64,0,4.61
kalmunai,SN,1627325309,98.82,15.3953,-15.1193,41,40,9.22
kalmunai,RU,1627325309,52.86,54.6522,60.9049,68,42,7.31
kalmunai,AR,1627325309,64.38,-26.1775,-58.1781,82,90,10.36
kalmunai,BR,1627325310,78.89,-21.6403,-41.0511,74,0,18.39
kalmunai,RU,1627325310,49.32,62.1535,45.1175,80,21,5.21
kalmunai,ZM,1627325310,66.04,-8.4689,29.6619,49,41,14.12
kalmunai,PH,1627325311,83.34,5.5,120.8833,79,91,11.05
kalmunai,ID,1627325311,78.91,3.5679,98.956,95,98,5.57
kalmunai,DZ,1627325312,72.09,36.0998,0.4206,83,0,6.93
kalmunai,CA,1627325123,71.71,58.5169,-117.136,56,20,6.91
kalmunai,RU,1627325312,46.83,65.9811,60.3094,82,100,8.63
kalmunai,US,1627325312,90.84,46.4665,-120.6678,27,1,3.44
kalmunai,MV,1627325313,82.62,2.6708,72.8944,66,100,2.84
kalmunai,BR,1627325313,71.28,-28.7839,-51.61,78,100,2.82
kalmunai,BR,1627325313,91.71,-13.275,-50.1628,22,6,6.51
kalmunai,CL,1627325314,61.77,-31.6308,-71.1653,47,0,6.15
kalmunai,GB,1627325314,72.75,53.6929,-2.2525,80,83,5.77
kalmunai,CM,1627325314,70.16,3.9833,13.1833,85,100,2.06
kalmunai,SO,1627325314,87.66,11.472,49.8728,52,35,13.69
kalmunai,MV,1627325315,81.95,5.6667,73.0,76,100,6.38
kalmunai,ML,1627325315,81.7,13.9061,-4.5533,69,100,8.75
kalmunai,ID,1627325315,80.15,5.5577,95.3222,84,42,10.11
kalmunai,ES,1627325316,72.66,27.9054,-15.4461,73,40,28.77
kalmunai,RU,1627325316,65.53,58.006,39.1772,59,99,4.74
kalmunai,PF,1627325316,78.33,-16.7,-151.0167,72,61,11.97
kalmunai,IR,1627325316,83.26,35.1664,47.8045,18,96,11.21
kalmunai,CA,1627325317,60.84,65.282,-126.8329,63,75,11.5
kalmunai,MA,1627325107,95.07,31.6315,-8.0083,28,0,6.91
kalmunai,PH,1627325063,83.43,14.35,121.0167,82,75,11.5
kalmunai,IN,1627325317,76.19,22.1833,75.6667,90,100,10.09
kalmunai,BR,1627325318,63.7,-29.6842,-53.8069,100,90,2.3
kalmunai,CN,1627325318,77.61,30.634,117.8517,99,100,10.78
kalmunai,MN,1627325318,65.53,49.9811,92.0667,61,12,2.53
kalmunai,BR,1627325141,78.24,-9.6658,-35.7353,73,75,14.97
kalmunai,CD,1627325319,72.14,-3.6,26.6667,47,27,2.13
kalmunai,AU,1627325319,42.57,-20.7333,139.5,61,99,0.0
kalmunai,SA,1627325320,90.28,21.4267,39.8261,35,74,4.54
kalmunai,US,1627325320,88.57,42.7942,-96.1656,58,75,5.75
kalmunai,JP,1627325321,79.18,32.6881,128.8419,75,1,4.41
kalmunai,ZM,1627325321,55.45,-16.1167,23.2667,38,0,6.35
kalmunai,MU,1627325321,66.31,-20.2078,57.7625,79,37,9.4
kalmunai,CL,1627325322,50.14,-40.3167,-72.9667,64,98,5.35
kalmunai,RU,1627325322,43.93,69.3,139.9,88,100,4.79
kalmunai,LR,1627325322,77.27,6.3005,-10.7969,81,96,13.47
kalmunai,AU,1627325323,50.74,-22.0016,148.0466,70,0,7.25
kalmunai,CN,1627325323,55.02,36.6167,101.7667,80,100,2.53
kalmunai,LY,1627325324,81.19,31.6682,20.2521,41,0,17.67
kalmunai,SV,1627325324,92.16,13.3167,-88.5833,62,37,7.05
kalmunai,BR,1627325324,92.17,-16.3494,-53.7583,16,0,4.59
kalmunai,PG,1627325325,78.24,-3.6667,152.4333,79,69,2.71
kalmunai,RU,1627325325,64.85,58.3814,97.4531,63,86,3.22
kalmunai,IR,1627325325,95.16,33.5959,56.9244,16,0,23.94
kalmunai,CA,1627325326,62.64,53.4001,-117.5857,39,7,1.59
kalmunai,AU,1627325326,55.87,-35.35,150.4667,60,100,8.88
kalmunai,ID,1627325326,73.87,-1.2667,104.0833,89,9,3.96
kalmunai,NO,1627325327,48.4,70.3705,31.1107,93,40,14.97
kalmunai,ML,1627325327,98.01,20.1986,1.0114,24,73,10.56
kalmunai,RU,1627325327,57.09,53.9939,84.7431,97,12,5.1
kalmunai,CA,1627325222,80.71,50.4501,-104.6178,35,1,5.75
kalmunai,RU,1627325328,53.33,58.3131,82.9089,97,100,11.65
kalmunai,ZW,1627325328,48.29,-20.1883,32.6236,61,49,1.3
kalmunai,AU,1627325328,48.11,-37.8333,140.7667,87,1,11.5
kalmunai,CN,1627325329,65.44,35.5392,106.6861,59,100,4.43
kalmunai,SN,1627325329,89.78,12.485,-16.5469,71,60,9.19
kalmunai,BG,1627325329,71.24,43.75,27.4,56,3,6.17
kalmunai,RU,1627325330,59.59,52.9209,87.9869,99,100,4.45
kalmunai,BR,1627325330,79.12,1.0,-52.0,84,100,2.08
kalmunai,MR,1627325330,73.38,20.931,-17.0347,78,6,27.63
kalmunai,CA,1627325085,75.52,44.6453,-63.5724,84,90,3.0
kalmunai,ET,1627325331,50.14,9.5667,37.1,97,99,0.89
kalmunai,ML,1627325331,90.81,12.7441,-8.0726,61,88,4.03
kalmunai,AU,1627325331,51.48,-27.5833,153.3,84,0,5.17
kalmunai,TR,1627325332,65.08,39.8101,35.186,71,1,7.0
kalmunai,CN,1627325332,76.15,37.15,122.3833,91,71,6.08
kalmunai,TH,1627325332,82.36,13.9323,100.7494,77,20,9.22
kalmunai,MN,1627325333,56.19,46.6806,113.2792,81,98,4.76
kalmunai,RU,1627325333,52.86,50.35,90.5,75,17,2.84
kalmunai,RU,1627325333,64.22,63.9242,127.4739,77,20,11.21
kalmunai,SJ,1627325334,42.64,78.2186,15.6401,81,75,13.8
kalmunai,IT,1627325335,72.79,44.332,7.5514,85,98,5.06
kalmunai,GB,1627325335,59.0,60.1545,-1.1494,96,83,14.94
kalmunai,MG,1627325336,70.97,-13.2,49.05,64,88,4.7
kalmunai,RE,1627325336,66.56,-21.3667,55.6167,79,99,11.65
kalmunai,AU,1627325336,69.24,-20.7833,117.1333,64,11,7.96
kalmunai,IS,1627325337,51.75,63.8424,-22.4338,93,90,16.11
kalmunai,US,1627325313,85.89,45.5234,-122.6762,56,20,1.99
kalmunai,PR,1627325337,89.33,18.05,-67.0593,74,100,14.0
kalmunai,AM,1627325337,75.85,39.7196,45.6483,67,26,8.9
kalmunai,CI,1627325338,74.43,9.5217,-6.4869,90,47,4.29
kalmunai,AU,1627325338,54.0,-32.7167,152.15,70,8,12.77
kalmunai,ZM,1627325339,53.73,-9.3727,30.125,53,90,9.66
kalmunai,AI,1627325339,87.66,18.217,-63.0578,70,40,16.11
kalmunai,PF,1627325339,80.62,-17.5333,-149.3333,75,16,8.79
kalmunai,VE,1627325340,75.47,5.6639,-67.6236,91,100,1.54
kalmunai,ES,1627325340,79.14,28.6835,-17.7642,83,20,17.27
kalmunai,LY,1627325341,88.09,29.0331,21.5482,26,0,7.52
kalmunai,IT,1627325341,67.08,46.6166,10.7002,89,12,3.85
kalmunai,CA,1627325054,71.26,52.1667,-103.5343,26,15,8.61
kalmunai,FR,1627325342,69.48,44.5,2.5833,64,0,6.91
kalmunai,AU,1627325342,62.58,-15.7667,128.7333,88,100,1.14
kalmunai,RU,1627325342,65.17,58.6881,99.1844,64,6,3.62
kalmunai,BR,1627325342,78.53,-8.0089,-34.8553,69,40,11.5
kalmunai,LK,1627325343,82.58,7.4167,81.8167,67,99,5.57
